     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -8.59553     1.00060     0.06719     0.05582     0.01741     0.00000     0.00000     0.00000     0.00000     0.00000     1.14102
    -8.58953     0.98900     0.06684     0.05507     0.01718     0.00000     0.00000     0.00000     0.00000     0.00000     1.12810
    -8.58353     1.00040     0.06718     0.05659     0.01715     0.00000     0.00000     0.00000     0.00000     0.00000     1.14132
    -8.57653     0.98760     0.06666     0.05596     0.01690     0.00000     0.00000     0.00000     0.00000     0.00000     1.12712
    -8.57053     0.97620     0.06618     0.05545     0.01667     0.00000     0.00000     0.00000     0.00000     0.00000     1.11449
    -8.56453     0.96660     0.06573     0.05506     0.01645     0.00000     0.00000     0.00000     0.00000     0.00000     1.10384
    -8.55853     0.95800     0.06531     0.05480     0.01625     0.00000     0.00000     0.00000     0.00000     0.00000     1.09435
    -8.55153     0.95060     0.06492     0.05465     0.01606     0.00000     0.00000     0.00000     0.00000     0.00000     1.08623
    -8.54553     0.94400     0.06458     0.05457     0.01587     0.00000     0.00000     0.00000     0.00000     0.00000     1.07901
    -8.53953     0.93800     0.06426     0.05455     0.01569     0.00000     0.00000     0.00000     0.00000     0.00000     1.07250
    -8.53353     0.93280     0.06397     0.05458     0.01552     0.00000     0.00000     0.00000     0.00000     0.00000     1.06688
    -8.52653     0.92780     0.06370     0.05459     0.01536     0.00000     0.00000     0.00000     0.00000     0.00000     1.06146
    -8.52053     0.92200     0.06338     0.05456     0.01520     0.00000     0.00000     0.00000     0.00000     0.00000     1.05515
    -8.51453     0.91620     0.06303     0.05451     0.01503     0.00000     0.00000     0.00000     0.00000     0.00000     1.04877
    -8.50853     0.91000     0.06268     0.05447     0.01485     0.00000     0.00000     0.00000     0.00000     0.00000     1.04201
    -8.50153     0.90380     0.06234     0.05442     0.01468     0.00000     0.00000     0.00000     0.00000     0.00000     1.03524
    -8.49553     0.89780     0.06199     0.05440     0.01451     0.00000     0.00000     0.00000     0.00000     0.00000     1.02870
    -8.48953     0.89180     0.06165     0.05438     0.01434     0.00000     0.00000     0.00000     0.00000     0.00000     1.02218
    -8.48353     0.88660     0.06132     0.05440     0.01418     0.00000     0.00000     0.00000     0.00000     0.00000     1.01650
    -8.47653     0.88160     0.06101     0.05445     0.01403     0.00000     0.00000     0.00000     0.00000     0.00000     1.01108
    -8.47053     0.87700     0.06071     0.05451     0.01388     0.00000     0.00000     0.00000     0.00000     0.00000     1.00611
    -8.46453     0.87240     0.06043     0.05456     0.01373     0.00000     0.00000     0.00000     0.00000     0.00000     1.00112
    -8.45853     0.86800     0.06014     0.05461     0.01358     0.00000     0.00000     0.00000     0.00000     0.00000     0.99633
    -8.45153     0.86320     0.05985     0.05466     0.01342     0.00000     0.00000     0.00000     0.00000     0.00000     0.99114
    -8.44553     0.87140     0.05996     0.05473     0.01528     0.00000     0.00000     0.00000     0.00000     0.00000     1.00137
    -8.43953     0.91120     0.06135     0.05488     0.02162     0.00000     0.00000     0.00000     0.00000     0.00000     1.04905
    -8.43353     0.88900     0.06108     0.05508     0.01808     0.00000     0.00000     0.00000     0.00000     0.00000     1.02324
    -8.42653     0.86280     0.06063     0.05543     0.01380     0.00000     0.00000     0.00000     0.00000     0.00000     0.99267
    -8.42053     0.87620     0.06339     0.05545     0.01396     0.00000     0.00000     0.00000     0.00000     0.00000     1.00900
    -8.41453     0.89580     0.06660     0.05600     0.01420     0.00000     0.00000     0.00000     0.00000     0.00000     1.03260
    -8.40853     0.91920     0.07024     0.05700     0.01433     0.00000     0.00000     0.00000     0.00000     0.00000     1.06077
    -8.40153     0.88640     0.06523     0.05793     0.01284     0.00000     0.00000     0.00000     0.00000     0.00000     1.02240
    -8.39553     0.85840     0.06203     0.05793     0.01140     0.00000     0.00000     0.00000     0.00000     0.00000     0.98975
    -8.38953     0.85920     0.06123     0.05978     0.01087     0.00000     0.00000     0.00000     0.00000     0.00000     0.99108
    -8.38353     0.85620     0.06061     0.06069     0.01059     0.00000     0.00000     0.00000     0.00000     0.00000     0.98808
    -8.37653     0.84740     0.05996     0.06038     0.01036     0.00000     0.00000     0.00000     0.00000     0.00000     0.97809
    -8.37053     0.84340     0.05948     0.06077     0.01016     0.00000     0.00000     0.00000     0.00000     0.00000     0.97382
    -8.36453     0.84200     0.05867     0.06177     0.01004     0.00000     0.00000     0.00000     0.00000     0.00000     0.97248
    -8.35853     0.83480     0.05823     0.06154     0.00990     0.00000     0.00000     0.00000     0.00000     0.00000     0.96447
    -8.35153     0.83040     0.05779     0.06174     0.00977     0.00000     0.00000     0.00000     0.00000     0.00000     0.95970
    -8.34553     0.82920     0.05737     0.06248     0.00966     0.00000     0.00000     0.00000     0.00000     0.00000     0.95871
    -8.33953     0.83040     0.05713     0.06332     0.00956     0.00000     0.00000     0.00000     0.00000     0.00000     0.96042
    -8.33353     0.81900     0.05653     0.06251     0.00939     0.00000     0.00000     0.00000     0.00000     0.00000     0.94744
    -8.32653     0.81860     0.05623     0.06314     0.00928     0.00000     0.00000     0.00000     0.00000     0.00000     0.94725
    -8.32053     0.82360     0.05631     0.06427     0.00920     0.00000     0.00000     0.00000     0.00000     0.00000     0.95337
    -8.31453     0.82580     0.05640     0.06491     0.00908     0.00000     0.00000     0.00000     0.00000     0.00000     0.95619
    -8.30753     0.80980     0.05561     0.06370     0.00887     0.00000     0.00000     0.00000     0.00000     0.00000     0.93799
    -8.30153     0.79774     0.05495     0.06295     0.00869     0.00000     0.00000     0.00000     0.00000     0.00000     0.92432
    -8.29553     0.78808     0.05433     0.06246     0.00852     0.00000     0.00000     0.00000     0.00000     0.00000     0.91340
    -8.28953     0.77926     0.05373     0.06209     0.00837     0.00000     0.00000     0.00000     0.00000     0.00000     0.90345
    -8.28253     0.77162     0.05323     0.06180     0.00822     0.00000     0.00000     0.00000     0.00000     0.00000     0.89487
    -8.27653     0.76438     0.05276     0.06153     0.00808     0.00000     0.00000     0.00000     0.00000     0.00000     0.88675
    -8.27053     0.75736     0.05228     0.06130     0.00793     0.00000     0.00000     0.00000     0.00000     0.00000     0.87887
    -8.26453     0.75066     0.05179     0.06111     0.00780     0.00000     0.00000     0.00000     0.00000     0.00000     0.87136
    -8.25753     0.74440     0.05133     0.06096     0.00767     0.00000     0.00000     0.00000     0.00000     0.00000     0.86436
    -8.25153     0.73834     0.05088     0.06084     0.00754     0.00000     0.00000     0.00000     0.00000     0.00000     0.85760
    -8.24553     0.73265     0.05045     0.06077     0.00740     0.00000     0.00000     0.00000     0.00000     0.00000     0.85127
    -8.23953     0.72734     0.05003     0.06073     0.00728     0.00000     0.00000     0.00000     0.00000     0.00000     0.84539
    -8.23253     0.72082     0.04954     0.06059     0.00714     0.00000     0.00000     0.00000     0.00000     0.00000     0.83810
    -8.22653     0.71422     0.04904     0.06045     0.00701     0.00000     0.00000     0.00000     0.00000     0.00000     0.83072
    -8.22053     0.70740     0.04853     0.06028     0.00688     0.00000     0.00000     0.00000     0.00000     0.00000     0.82308
    -8.21453     0.70032     0.04801     0.06008     0.00674     0.00000     0.00000     0.00000     0.00000     0.00000     0.81515
    -8.20753     0.69282     0.04747     0.05984     0.00660     0.00000     0.00000     0.00000     0.00000     0.00000     0.80673
    -8.20153     0.68596     0.04697     0.05964     0.00647     0.00000     0.00000     0.00000     0.00000     0.00000     0.79903
    -8.19553     0.68006     0.04652     0.05950     0.00634     0.00000     0.00000     0.00000     0.00000     0.00000     0.79243
    -8.18953     0.67424     0.04607     0.05937     0.00622     0.00000     0.00000     0.00000     0.00000     0.00000     0.78590
    -8.18253     0.66852     0.04562     0.05925     0.00610     0.00000     0.00000     0.00000     0.00000     0.00000     0.77949
    -8.17653     0.66310     0.04518     0.05917     0.00599     0.00000     0.00000     0.00000     0.00000     0.00000     0.77344
    -8.17053     0.65784     0.04474     0.05909     0.00588     0.00000     0.00000     0.00000     0.00000     0.00000     0.76755
    -8.16453     0.65256     0.04430     0.05901     0.00577     0.00000     0.00000     0.00000     0.00000     0.00000     0.76164
    -8.15753     0.64732     0.04387     0.05894     0.00565     0.00000     0.00000     0.00000     0.00000     0.00000     0.75578
    -8.15153     0.64210     0.04344     0.05886     0.00554     0.00000     0.00000     0.00000     0.00000     0.00000     0.74994
    -8.14553     0.63700     0.04301     0.05879     0.00543     0.00000     0.00000     0.00000     0.00000     0.00000     0.74423
    -8.13953     0.63188     0.04258     0.05872     0.00533     0.00000     0.00000     0.00000     0.00000     0.00000     0.73850
    -8.13253     0.62692     0.04216     0.05866     0.00522     0.00000     0.00000     0.00000     0.00000     0.00000     0.73295
    -8.12653     0.62242     0.04175     0.05867     0.00512     0.00000     0.00000     0.00000     0.00000     0.00000     0.72795
    -8.12053     0.61820     0.04135     0.05870     0.00501     0.00000     0.00000     0.00000     0.00000     0.00000     0.72326
    -8.11453     0.61399     0.04096     0.05874     0.00491     0.00000     0.00000     0.00000     0.00000     0.00000     0.71860
    -8.10753     0.63276     0.04176     0.05879     0.00834     0.00000     0.00000     0.00000     0.00000     0.00000     0.74165
    -8.10153     0.65118     0.04519     0.05994     0.00812     0.00000     0.00000     0.00000     0.00000     0.00000     0.76443
    -8.09553     0.69484     0.05135     0.06327     0.00798     0.00000     0.00000     0.00000     0.00000     0.00000     0.81743
    -8.08953     0.65437     0.04632     0.06363     0.00475     0.00000     0.00000     0.00000     0.00000     0.00000     0.76907
    -8.08253     0.66677     0.04521     0.06830     0.00404     0.00000     0.00000     0.00000     0.00000     0.00000     0.78431
    -8.07653     0.65249     0.04403     0.06714     0.00383     0.00000     0.00000     0.00000     0.00000     0.00000     0.76750
    -8.07053     0.65406     0.04227     0.06969     0.00371     0.00000     0.00000     0.00000     0.00000     0.00000     0.76972
    -8.06353     0.64069     0.04148     0.06836     0.00358     0.00000     0.00000     0.00000     0.00000     0.00000     0.75412
    -8.05753     0.63893     0.04093     0.06906     0.00350     0.00000     0.00000     0.00000     0.00000     0.00000     0.75242
    -8.05153     0.63975     0.04048     0.07006     0.00342     0.00000     0.00000     0.00000     0.00000     0.00000     0.75371
    -8.04553     0.62631     0.03976     0.06865     0.00330     0.00000     0.00000     0.00000     0.00000     0.00000     0.73802
    -8.03853     0.62470     0.03910     0.06936     0.00322     0.00000     0.00000     0.00000     0.00000     0.00000     0.73637
    -8.03253     0.62435     0.03890     0.06986     0.00313     0.00000     0.00000     0.00000     0.00000     0.00000     0.73624
    -8.02653     0.62753     0.03917     0.07054     0.00303     0.00000     0.00000     0.00000     0.00000     0.00000     0.74027
    -8.02053     0.61163     0.03843     0.06879     0.00290     0.00000     0.00000     0.00000     0.00000     0.00000     0.72175
    -8.01353     0.59665     0.03756     0.06733     0.00278     0.00000     0.00000     0.00000     0.00000     0.00000     0.70432
    -8.00753     0.58318     0.03669     0.06612     0.00267     0.00000     0.00000     0.00000     0.00000     0.00000     0.68865
    -8.00153     0.57111     0.03602     0.06498     0.00256     0.00000     0.00000     0.00000     0.00000     0.00000     0.67467
    -7.99553     0.55938     0.03536     0.06387     0.00246     0.00000     0.00000     0.00000     0.00000     0.00000     0.66106
    -7.98853     0.54798     0.03471     0.06279     0.00236     0.00000     0.00000     0.00000     0.00000     0.00000     0.64784
    -7.98253     0.53703     0.03404     0.06179     0.00226     0.00000     0.00000     0.00000     0.00000     0.00000     0.63513
    -7.97653     0.52664     0.03337     0.06088     0.00217     0.00000     0.00000     0.00000     0.00000     0.00000     0.62306
    -7.97053     0.51684     0.03276     0.06001     0.00208     0.00000     0.00000     0.00000     0.00000     0.00000     0.61170
    -7.96353     0.50649     0.03215     0.05905     0.00200     0.00000     0.00000     0.00000     0.00000     0.00000     0.59969
    -7.95753     0.49532     0.03146     0.05800     0.00191     0.00000     0.00000     0.00000     0.00000     0.00000     0.58670
    -7.95153     0.48385     0.03075     0.05691     0.00183     0.00000     0.00000     0.00000     0.00000     0.00000     0.57335
    -7.94553     0.47211     0.03003     0.05580     0.00175     0.00000     0.00000     0.00000     0.00000     0.00000     0.55969
    -7.93853     0.46009     0.02929     0.05464     0.00166     0.00000     0.00000     0.00000     0.00000     0.00000     0.54569
    -7.93253     0.44684     0.02848     0.05334     0.00158     0.00000     0.00000     0.00000     0.00000     0.00000     0.53024
    -7.92653     0.43231     0.02758     0.05189     0.00149     0.00000     0.00000     0.00000     0.00000     0.00000     0.51328
    -7.92053     0.41914     0.02678     0.05056     0.00141     0.00000     0.00000     0.00000     0.00000     0.00000     0.49790
    -7.91353     0.40755     0.02609     0.04938     0.00134     0.00000     0.00000     0.00000     0.00000     0.00000     0.48437
    -7.90753     0.39681     0.02545     0.04828     0.00127     0.00000     0.00000     0.00000     0.00000     0.00000     0.47181
    -7.90153     0.38675     0.02485     0.04724     0.00121     0.00000     0.00000     0.00000     0.00000     0.00000     0.46004
    -7.89553     0.37655     0.02422     0.04618     0.00115     0.00000     0.00000     0.00000     0.00000     0.00000     0.44810
    -7.88853     0.36607     0.02358     0.04508     0.00109     0.00000     0.00000     0.00000     0.00000     0.00000     0.43582
    -7.88253     0.35535     0.02293     0.04392     0.00104     0.00000     0.00000     0.00000     0.00000     0.00000     0.42324
    -7.87653     0.34462     0.02228     0.04275     0.00098     0.00000     0.00000     0.00000     0.00000     0.00000     0.41063
    -7.87053     0.33384     0.02162     0.04156     0.00093     0.00000     0.00000     0.00000     0.00000     0.00000     0.39795
    -7.86353     0.32305     0.02096     0.04036     0.00088     0.00000     0.00000     0.00000     0.00000     0.00000     0.38525
    -7.85753     0.31203     0.02029     0.03913     0.00083     0.00000     0.00000     0.00000     0.00000     0.00000     0.37227
    -7.85153     0.30095     0.01961     0.03787     0.00078     0.00000     0.00000     0.00000     0.00000     0.00000     0.35921
    -7.84553     0.28992     0.01894     0.03659     0.00074     0.00000     0.00000     0.00000     0.00000     0.00000     0.34620
    -7.83853     0.27877     0.01828     0.03527     0.00070     0.00000     0.00000     0.00000     0.00000     0.00000     0.33302
    -7.83253     0.26753     0.01763     0.03392     0.00066     0.00000     0.00000     0.00000     0.00000     0.00000     0.31973
    -7.82653     0.25227     0.01658     0.03221     0.00062     0.00000     0.00000     0.00000     0.00000     0.00000     0.30168
    -7.82053     0.24257     0.01610     0.03093     0.00058     0.00000     0.00000     0.00000     0.00000     0.00000     0.29017
    -7.81353     0.23288     0.01560     0.02963     0.00055     0.00000     0.00000     0.00000     0.00000     0.00000     0.27867
    -7.80753     0.22283     0.01511     0.02827     0.00052     0.00000     0.00000     0.00000     0.00000     0.00000     0.26672
    -7.80153     0.20916     0.01433     0.02652     0.00049     0.00000     0.00000     0.00000     0.00000     0.00000     0.25050
    -7.79453     0.19700     0.01369     0.02488     0.00046     0.00000     0.00000     0.00000     0.00000     0.00000     0.23603
    -7.78853     0.18499     0.01307     0.02323     0.00043     0.00000     0.00000     0.00000     0.00000     0.00000     0.22172
    -7.78253     0.17262     0.01246     0.02148     0.00040     0.00000     0.00000     0.00000     0.00000     0.00000     0.20696
    -7.77653     0.15983     0.01188     0.01961     0.00037     0.00000     0.00000     0.00000     0.00000     0.00000     0.19168
    -7.76953     0.14721     0.01134     0.01770     0.00034     0.00000     0.00000     0.00000     0.00000     0.00000     0.17658
    -7.76353     0.21652     0.01385     0.03046     0.00032     0.00000     0.00000     0.00000     0.00000     0.00000     0.26115
    -7.75753     0.22720     0.01482     0.03221     0.00036     0.00000     0.00000     0.00000     0.00000     0.00000     0.27459
    -7.75153     0.21279     0.01522     0.02846     0.00086     0.00000     0.00000     0.00000     0.00000     0.00000     0.25734
    -7.74453     0.16058     0.01210     0.02046     0.00057     0.00000     0.00000     0.00000     0.00000     0.00000     0.19371
    -7.73853     0.14648     0.01098     0.01897     0.00032     0.00000     0.00000     0.00000     0.00000     0.00000     0.17675
    -7.73253     0.13362     0.00986     0.01757     0.00024     0.00000     0.00000     0.00000     0.00000     0.00000     0.16128
    -7.72653     0.12188     0.00903     0.01600     0.00025     0.00000     0.00000     0.00000     0.00000     0.00000     0.14715
    -7.71953     0.11400     0.00851     0.01497     0.00026     0.00000     0.00000     0.00000     0.00000     0.00000     0.13774
    -7.71353     0.10713     0.00804     0.01410     0.00028     0.00000     0.00000     0.00000     0.00000     0.00000     0.12955
    -7.70753     0.10119     0.00763     0.01337     0.00029     0.00000     0.00000     0.00000     0.00000     0.00000     0.12248
    -7.70153     0.09710     0.00729     0.01300     0.00030     0.00000     0.00000     0.00000     0.00000     0.00000     0.11769
    -7.69453     0.09392     0.00700     0.01275     0.00032     0.00000     0.00000     0.00000     0.00000     0.00000     0.11399
    -7.68853     0.09144     0.00676     0.01262     0.00033     0.00000     0.00000     0.00000     0.00000     0.00000     0.11115
    -7.68253     0.08968     0.00656     0.01259     0.00035     0.00000     0.00000     0.00000     0.00000     0.00000     0.10917
    -7.67653     0.08836     0.00639     0.01263     0.00036     0.00000     0.00000     0.00000     0.00000     0.00000     0.10774
    -7.66953     0.08791     0.00626     0.01282     0.00038     0.00000     0.00000     0.00000     0.00000     0.00000     0.10736
    -7.66353     0.08784     0.00617     0.01304     0.00039     0.00000     0.00000     0.00000     0.00000     0.00000     0.10744
    -7.65753     0.08834     0.00612     0.01333     0.00041     0.00000     0.00000     0.00000     0.00000     0.00000     0.10821
    -7.65153     0.08928     0.00611     0.01369     0.00043     0.00000     0.00000     0.00000     0.00000     0.00000     0.10951
    -7.64453     0.09066     0.00613     0.01411     0.00045     0.00000     0.00000     0.00000     0.00000     0.00000     0.11135
    -7.63853     0.09255     0.00619     0.01460     0.00047     0.00000     0.00000     0.00000     0.00000     0.00000     0.11380
    -7.63253     0.09500     0.00629     0.01517     0.00049     0.00000     0.00000     0.00000     0.00000     0.00000     0.11695
    -7.62653     0.09792     0.00642     0.01579     0.00052     0.00000     0.00000     0.00000     0.00000     0.00000     0.12065
    -7.61953     0.10122     0.00661     0.01645     0.00054     0.00000     0.00000     0.00000     0.00000     0.00000     0.12481
    -7.61353     0.10499     0.00684     0.01715     0.00057     0.00000     0.00000     0.00000     0.00000     0.00000     0.12954
    -7.60753     0.10940     0.00713     0.01792     0.00059     0.00000     0.00000     0.00000     0.00000     0.00000     0.13505
    -7.60153     0.11459     0.00749     0.01878     0.00062     0.00000     0.00000     0.00000     0.00000     0.00000     0.14148
    -7.59453     0.12116     0.00798     0.01981     0.00065     0.00000     0.00000     0.00000     0.00000     0.00000     0.14960
    -7.58853     0.12820     0.00851     0.02088     0.00069     0.00000     0.00000     0.00000     0.00000     0.00000     0.15828
    -7.58253     0.13519     0.00904     0.02195     0.00072     0.00000     0.00000     0.00000     0.00000     0.00000     0.16690
    -7.57653     0.14216     0.00957     0.02302     0.00076     0.00000     0.00000     0.00000     0.00000     0.00000     0.17551
    -7.56953     0.14911     0.01009     0.02409     0.00079     0.00000     0.00000     0.00000     0.00000     0.00000     0.18408
    -7.56353     0.15595     0.01061     0.02515     0.00083     0.00000     0.00000     0.00000     0.00000     0.00000     0.19254
    -7.55753     0.16270     0.01112     0.02619     0.00087     0.00000     0.00000     0.00000     0.00000     0.00000     0.20088
    -7.55153     0.16950     0.01163     0.02725     0.00091     0.00000     0.00000     0.00000     0.00000     0.00000     0.20929
    -7.54453     0.17630     0.01215     0.02832     0.00095     0.00000     0.00000     0.00000     0.00000     0.00000     0.21771
    -7.53853     0.18316     0.01266     0.02940     0.00099     0.00000     0.00000     0.00000     0.00000     0.00000     0.22621
    -7.53253     0.19006     0.01317     0.03049     0.00104     0.00000     0.00000     0.00000     0.00000     0.00000     0.23476
    -7.52553     0.19698     0.01368     0.03159     0.00108     0.00000     0.00000     0.00000     0.00000     0.00000     0.24334
    -7.51953     0.20393     0.01420     0.03271     0.00113     0.00000     0.00000     0.00000     0.00000     0.00000     0.25196
    -7.51353     0.21092     0.01471     0.03383     0.00118     0.00000     0.00000     0.00000     0.00000     0.00000     0.26064
    -7.50753     0.21792     0.01522     0.03496     0.00123     0.00000     0.00000     0.00000     0.00000     0.00000     0.26933
    -7.50053     0.22494     0.01574     0.03610     0.00128     0.00000     0.00000     0.00000     0.00000     0.00000     0.27806
    -7.49453     0.23199     0.01626     0.03724     0.00134     0.00000     0.00000     0.00000     0.00000     0.00000     0.28683
    -7.48853     0.23899     0.01679     0.03837     0.00139     0.00000     0.00000     0.00000     0.00000     0.00000     0.29554
    -7.48253     0.24612     0.01732     0.03953     0.00145     0.00000     0.00000     0.00000     0.00000     0.00000     0.30441
    -7.47553     0.25333     0.01785     0.04070     0.00151     0.00000     0.00000     0.00000     0.00000     0.00000     0.31340
    -7.46953     0.26064     0.01839     0.04190     0.00157     0.00000     0.00000     0.00000     0.00000     0.00000     0.32251
    -7.46353     0.26803     0.01894     0.04312     0.00164     0.00000     0.00000     0.00000     0.00000     0.00000     0.33173
    -7.45753     0.27555     0.01949     0.04437     0.00170     0.00000     0.00000     0.00000     0.00000     0.00000     0.34112
    -7.45053     0.28319     0.02006     0.04563     0.00177     0.00000     0.00000     0.00000     0.00000     0.00000     0.35066
    -7.44453     0.29095     0.02063     0.04692     0.00185     0.00000     0.00000     0.00000     0.00000     0.00000     0.36035
    -7.43853     0.29882     0.02121     0.04824     0.00192     0.00000     0.00000     0.00000     0.00000     0.00000     0.37019
    -7.43253     0.30682     0.02181     0.04957     0.00200     0.00000     0.00000     0.00000     0.00000     0.00000     0.38019
    -7.42553     0.31500     0.02242     0.05093     0.00208     0.00000     0.00000     0.00000     0.00000     0.00000     0.39043
    -7.41953     0.32333     0.02305     0.05232     0.00216     0.00000     0.00000     0.00000     0.00000     0.00000     0.40086
    -7.41353     0.33177     0.02370     0.05372     0.00225     0.00000     0.00000     0.00000     0.00000     0.00000     0.41143
    -7.40753     0.34035     0.02436     0.05514     0.00234     0.00000     0.00000     0.00000     0.00000     0.00000     0.42219
    -7.40053     0.34919     0.02504     0.05661     0.00243     0.00000     0.00000     0.00000     0.00000     0.00000     0.43327
    -7.39453     0.36044     0.02597     0.05840     0.00253     0.00000     0.00000     0.00000     0.00000     0.00000     0.44734
    -7.38853     0.36858     0.02657     0.05981     0.00263     0.00000     0.00000     0.00000     0.00000     0.00000     0.45759
    -7.38253     0.49347     0.03884     0.06398     0.01767     0.00000     0.00000     0.00000     0.00000     0.00000     0.61396
    -7.37553     0.54442     0.05297     0.07350     0.00677     0.00000     0.00000     0.00000     0.00000     0.00000     0.67766
    -7.36953     0.51141     0.04450     0.07650     0.00400     0.00000     0.00000     0.00000     0.00000     0.00000     0.63640
    -7.36353     0.50118     0.04182     0.07643     0.00425     0.00000     0.00000     0.00000     0.00000     0.00000     0.62368
    -7.35753     0.50917     0.04375     0.07634     0.00443     0.00000     0.00000     0.00000     0.00000     0.00000     0.63370
    -7.35053     0.51329     0.04404     0.07704     0.00459     0.00000     0.00000     0.00000     0.00000     0.00000     0.63896
    -7.34453     0.53958     0.04818     0.07910     0.00475     0.00000     0.00000     0.00000     0.00000     0.00000     0.67161
    -7.33853     0.58619     0.05523     0.08295     0.00494     0.00000     0.00000     0.00000     0.00000     0.00000     0.72931
    -7.33253     0.53769     0.04723     0.07992     0.00505     0.00000     0.00000     0.00000     0.00000     0.00000     0.66990
    -7.32553     0.51320     0.04353     0.07826     0.00517     0.00000     0.00000     0.00000     0.00000     0.00000     0.64016
    -7.31953     0.49957     0.04170     0.07723     0.00530     0.00000     0.00000     0.00000     0.00000     0.00000     0.62380
    -7.31353     0.49492     0.04121     0.07694     0.00544     0.00000     0.00000     0.00000     0.00000     0.00000     0.61851
    -7.30753     0.49482     0.04130     0.07711     0.00559     0.00000     0.00000     0.00000     0.00000     0.00000     0.61881
    -7.30053     0.49670     0.04170     0.07738     0.00573     0.00000     0.00000     0.00000     0.00000     0.00000     0.62151
    -7.29453     0.49980     0.04228     0.07774     0.00588     0.00000     0.00000     0.00000     0.00000     0.00000     0.62570
    -7.28853     0.50248     0.04282     0.07803     0.00602     0.00000     0.00000     0.00000     0.00000     0.00000     0.62936
    -7.28153     0.50538     0.04335     0.07840     0.00617     0.00000     0.00000     0.00000     0.00000     0.00000     0.63329
    -7.27553     0.50824     0.04387     0.07876     0.00631     0.00000     0.00000     0.00000     0.00000     0.00000     0.63718
    -7.26953     0.51114     0.04437     0.07916     0.00645     0.00000     0.00000     0.00000     0.00000     0.00000     0.64112
    -7.26353     0.51424     0.04487     0.07960     0.00660     0.00000     0.00000     0.00000     0.00000     0.00000     0.64531
    -7.25653     0.51738     0.04536     0.08006     0.00675     0.00000     0.00000     0.00000     0.00000     0.00000     0.64956
    -7.25053     0.52064     0.04586     0.08056     0.00691     0.00000     0.00000     0.00000     0.00000     0.00000     0.65397
    -7.24453     0.52400     0.04636     0.08106     0.00707     0.00000     0.00000     0.00000     0.00000     0.00000     0.65849
    -7.23853     0.52737     0.04687     0.08159     0.00723     0.00000     0.00000     0.00000     0.00000     0.00000     0.66306
    -7.23153     0.53084     0.04737     0.08211     0.00740     0.00000     0.00000     0.00000     0.00000     0.00000     0.66772
    -7.22553     0.53420     0.04788     0.08264     0.00756     0.00000     0.00000     0.00000     0.00000     0.00000     0.67228
    -7.21953     0.53770     0.04840     0.08319     0.00773     0.00000     0.00000     0.00000     0.00000     0.00000     0.67702
    -7.21353     0.54146     0.04894     0.08378     0.00790     0.00000     0.00000     0.00000     0.00000     0.00000     0.68208
    -7.20653     0.54542     0.04949     0.08441     0.00808     0.00000     0.00000     0.00000     0.00000     0.00000     0.68740
    -7.20053     0.54948     0.05005     0.08507     0.00826     0.00000     0.00000     0.00000     0.00000     0.00000     0.69286
    -7.19453     0.55354     0.05060     0.08572     0.00845     0.00000     0.00000     0.00000     0.00000     0.00000     0.69831
    -7.18853     0.55770     0.05117     0.08643     0.00864     0.00000     0.00000     0.00000     0.00000     0.00000     0.70393
    -7.18153     0.56194     0.05174     0.08711     0.00882     0.00000     0.00000     0.00000     0.00000     0.00000     0.70961
    -7.17553     0.56618     0.05232     0.08782     0.00902     0.00000     0.00000     0.00000     0.00000     0.00000     0.71534
    -7.16953     0.57066     0.05292     0.08854     0.00922     0.00000     0.00000     0.00000     0.00000     0.00000     0.72134
    -7.16353     0.57540     0.05356     0.08930     0.00942     0.00000     0.00000     0.00000     0.00000     0.00000     0.72768
    -7.15653     0.58042     0.05422     0.09011     0.00963     0.00000     0.00000     0.00000     0.00000     0.00000     0.73437
    -7.15053     0.58652     0.05500     0.09110     0.00985     0.00000     0.00000     0.00000     0.00000     0.00000     0.74247
    -7.14453     0.59180     0.05566     0.09199     0.01007     0.00000     0.00000     0.00000     0.00000     0.00000     0.74952
    -7.13853     0.59714     0.05632     0.09290     0.01030     0.00000     0.00000     0.00000     0.00000     0.00000     0.75666
    -7.13153     0.60246     0.05699     0.09380     0.01053     0.00000     0.00000     0.00000     0.00000     0.00000     0.76378
    -7.12553     0.60774     0.05766     0.09471     0.01076     0.00000     0.00000     0.00000     0.00000     0.00000     0.77088
    -7.11953     0.61646     0.05880     0.09607     0.01104     0.00000     0.00000     0.00000     0.00000     0.00000     0.78238
    -7.11353     0.62292     0.05966     0.09710     0.01131     0.00000     0.00000     0.00000     0.00000     0.00000     0.79099
    -7.10653     0.62952     0.06056     0.09814     0.01157     0.00000     0.00000     0.00000     0.00000     0.00000     0.79979
    -7.10053     0.63638     0.06149     0.09924     0.01185     0.00000     0.00000     0.00000     0.00000     0.00000     0.80896
    -7.09453     0.64352     0.06245     0.10040     0.01213     0.00000     0.00000     0.00000     0.00000     0.00000     0.81850
    -7.08853     0.65093     0.06346     0.10158     0.01243     0.00000     0.00000     0.00000     0.00000     0.00000     0.82840
    -7.08153     0.65908     0.06459     0.10284     0.01273     0.00000     0.00000     0.00000     0.00000     0.00000     0.83924
    -7.07553     0.66764     0.06578     0.10416     0.01304     0.00000     0.00000     0.00000     0.00000     0.00000     0.85063
